M 5	-inf	-14.990	-14.878	-15.626	-12.003	-13.770	-15.574	-14.395	-13.559	-15.176	-14.989	-12.656	-15.081	-13.578	-15.118	-15.578	-14.233	-13.187	-15.298	-14.821	-13.274	-15.785	-15.200	-15.586	-14.238	-15.578	-13.933	-13.558	-13.107	-14.489	-14.363	-15.586	-14.801	-15.304	-13.284	-11.897	-14.866	-15.145	-14.072	-13.274	-13.698	-14.371	-15.112	-15.468	-13.754	-12.404	-14.277	-14.647	-15.311	-13.672	-12.650	-15.272	-13.389	-14.593	-13.868	-14.982	-14.531	-14.545	-13.296	-13.294	-13.506	-14.237	-13.968	-13.853	-13.909	-13.817	-13.246	-14.622	-11.666	-14.614	-14.837	-14.758	-15.573	-12.052	-15.195	-15.663	-15.498	-15.092	-15.585	-10.386	-12.887	-13.284	-13.511	-9.323	-12.100	-15.487	-13.740	-15.553	-16.011	-11.055	-15.605	-15.409	-15.475	-12.819	-12.572	-14.799	-14.440	-14.198	-11.709	-15.092	-13.347	-15.576	-15.092	-14.781	-14.909	-13.791	-13.299	-15.289	-11.013	-12.312	-14.815	-13.157	-13.536	-14.603	-14.175	-13.154	-13.538	-14.241	-14.134	-14.446	-14.877	-14.396	-14.233	-15.213	-10.681	-15.580	-14.235	-11.558	-14.298	-14.105	-13.681	-12.470	-15.158	-14.472	-13.224	-15.142	-15.385	-13.514	-14.467	-14.876	-15.591	-12.632	-13.797	-15.145	-15.180	-12.398	-12.842	-14.702	-13.900	-13.534	-15.603	-15.224	-13.599	-14.427	-13.766	-15.120	-15.408	-15.980	-13.605	-14.641	-14.574	-15.406	-14.789	-13.492	-15.118	-13.755	-13.276	-15.109	-15.596	-14.971	-12.143	-15.296	-15.287	-14.528	-12.165	-15.569	-14.533	-15.101	-15.157	-15.576	-14.010	-14.383	-12.909	-14.497	
I 5	-inf	-19.974	-18.235	-15.677	-18.482	-19.594	-18.295	-17.927	-20.213	-19.012	-18.109	-15.504	-19.646	-19.224	-19.317	-16.339	-19.120	-18.826	-18.714	-17.483	-19.517	-21.031	-19.626	-17.916	-20.225	-14.592	-14.493	-15.497	-14.886	-20.495	-20.336	-18.699	-13.904	-17.622	-20.225	-19.562	-19.544	-20.644	-19.351	-20.209	-19.788	-19.273	-20.023	-18.357	-15.902	-16.671	-19.410	-20.343	-18.422	-18.777	-19.177	-16.775	-17.503	-14.532	-20.271	-20.110	-15.380	-20.309	-19.071	-14.223	-20.258	-14.538	-20.043	-20.297	-19.788	-19.786	-19.773	-20.271	-19.327	-16.168	-19.069	-19.636	-18.665	-19.892	-17.929	-18.189	-18.159	-16.508	-14.222	-19.029	-18.264	-12.782	-16.717	-19.195	-20.143	-18.527	-19.323	-17.225	-14.965	-18.389	-18.181	-18.703	-18.415	-17.857	-17.658	-18.377	-18.159	-17.561	-18.725	-17.362	-19.051	-18.514	-19.030	-13.586	-19.485	-20.016	-19.378	-15.930	-18.210	-14.728	-18.198	-20.185	-19.060	-18.441	-18.012	-18.649	-18.216	-17.988	-18.443	-19.307	-14.877	-19.812	-20.506	-18.158	-19.589	-14.956	-18.461	-20.450	-20.037	-19.062	-15.720	-18.938	-20.079	-19.630	-19.984	-19.308	-13.333	-17.068	-19.835	-19.169	-17.130	-18.972	-19.441	-18.523	-17.177	-14.657	-20.290	-14.380	-19.249	-16.868	-18.832	-17.496	-18.337	-18.966	-19.667	-20.094	-17.148	-20.680	-18.549	-18.496	-19.318	-18.862	-17.052	-18.800	-20.227	-18.536	-19.708	-19.445	-17.312	-16.662	-19.970	-19.196	-17.970	-16.407	-19.759	-17.484	-19.473	-20.340	-19.190	-18.385	-19.250	-18.291	-18.872	0.000	
D 5	-inf	-inf	-20.911	-20.108	-21.075	-18.529	-19.472	-20.415	-20.921	-19.349	-20.322	-21.277	-19.183	-20.138	-20.105	-21.060	-19.851	-20.696	-17.365	-18.451	-17.655	-18.919	-19.874	-20.829	-21.784	-20.765	-19.186	-15.521	-16.091	-15.586	-17.173	-18.054	-19.019	-19.959	-20.917	-19.810	-18.422	-19.372	-20.294	-20.021	-19.495	-19.645	-20.528	-21.410	-20.418	-18.783	-18.917	-19.855	-20.794	-21.733	-20.197	-19.176	-17.234	-15.529	-17.362	-14.803	-16.364	-17.416	-18.224	-18.985	-14.266	-14.847	-15.215	-16.342	-15.511	-15.886	-16.403	-14.902	-16.547	-17.504	-18.479	-19.181	-20.063	-21.088	-18.580	-19.535	-20.490	-21.445	-21.619	-17.635	-16.777	-15.933	-15.632	-16.160	-15.665	-16.480	-17.293	-18.127	-19.181	-20.136	-17.583	-18.538	-19.493	-20.448	-18.546	-19.097	-20.035	-20.966	-20.725	-18.237	-19.192	-14.378	-16.487	-16.148	-17.207	-17.557	-15.462	-16.196	-16.605	-14.067	-14.645	-15.945	-16.737	-17.503	-18.283	-19.049	-17.457	-14.703	-15.607	-15.632	-16.069	-17.851	-16.574	-17.980	-18.866	-15.897	-16.858	-17.206	-15.851	-16.809	-17.567	-14.819	-16.525	-16.891	-18.273	-17.405	-18.238	-16.939	-18.785	-19.289	-20.284	-21.240	-18.700	-17.079	-18.025	-17.064	-14.553	-14.148	-14.443	-15.155	-16.884	-17.749	-18.764	-19.668	-20.615	-20.292	-21.247	-21.935	-22.507	-20.132	-21.087	-21.101	-21.934	-19.457	-20.011	-20.893	-20.274	-19.795	-20.677	-21.559	-21.490	-18.662	-19.544	-19.888	-20.703	-18.676	-19.729	-20.684	-21.628	-21.684	-22.104	-18.221	-19.207	-19.433	

M 6	-inf	-14.060	-13.866	-14.435	-14.137	-11.943	-13.245	-13.516	-14.312	-13.986	-14.105	-13.997	-12.898	-14.229	-13.986	-14.193	-13.146	-13.057	-13.512	-12.371	-14.138	-13.447	-14.057	-13.100	-12.701	-14.388	-13.854	-13.785	-13.656	-13.776	-13.386	-13.858	-13.863	-14.005	-12.323	-13.710	-11.261	-14.238	-13.690	-13.977	-13.951	-14.157	-13.458	-14.296	-12.492	-13.848	-12.801	-14.124	-14.166	-13.576	-13.847	-12.920	-14.076	-13.845	-13.931	-14.150	-13.827	-13.526	-13.992	-13.695	-14.149	-13.623	-13.882	-13.428	-14.266	-14.230	-14.196	-13.270	-14.438	-11.165	-13.752	-13.905	-12.270	-13.256	-11.833	-16.962	-13.560	-14.223	-14.256	-14.580	-10.474	-13.006	-13.831	-13.284	-9.314	-12.564	-13.990	-14.160	-14.733	-14.195	-13.439	-12.140	-14.699	-13.051	-12.173	-12.915	-13.369	-12.564	-13.196	-12.346	-12.720	-13.342	-13.346	-14.085	-14.089	-13.828	-13.620	-13.818	-13.943	-11.261	-12.616	-13.044	-12.774	-13.267	-13.683	-13.540	-13.021	-14.286	-13.594	-14.133	-14.265	-14.104	-13.786	-13.979	-14.264	-11.087	-13.725	-13.886	-11.771	-13.452	-13.295	-14.460	-12.549	-12.999	-13.840	-13.156	-13.223	-14.397	-13.761	-13.800	-13.569	-13.761	-12.928	-13.381	-14.105	-14.089	-13.082	-13.338	-13.706	-13.862	-14.112	-14.181	-14.398	-14.286	-14.254	-14.317	-14.480	-15.145	-14.047	-12.973	-12.311	-13.345	-14.428	-13.535	-12.195	-14.406	-14.142	-13.543	-13.371	-14.173	-13.637	-12.538	-13.522	-13.721	-13.044	-12.108	-14.239	-13.378	-13.480	-14.369	-14.090	-13.268	-14.144	-12.695	
I 6	-inf	-20.746	-19.189	-16.119	-17.807	-19.573	-19.068	-18.700	-19.362	-19.785	-18.882	-14.619	-20.418	-19.383	-20.089	-17.574	-19.893	-17.402	-19.487	-18.256	-19.020	-21.590	-20.399	-18.688	-20.043	-15.292	-14.767	-14.978	-13.842	-20.105	-20.149	-19.472	-15.794	-18.395	-19.088	-17.700	-20.317	-20.941	-19.870	-19.072	-19.496	-20.045	-20.796	-19.129	-15.791	-14.294	-20.080	-20.450	-19.195	-19.475	-18.454	-17.144	-16.382	-15.094	-19.645	-20.263	-15.681	-20.318	-19.069	-14.320	-18.848	-14.722	-19.281	-19.510	-19.410	-19.315	-18.837	-20.236	-17.462	-15.944	-19.841	-20.408	-19.437	-17.857	-18.702	-18.962	-18.932	-17.281	-14.995	-16.055	-18.556	-13.106	-17.489	-14.227	-17.889	-19.299	-19.525	-17.998	-15.737	-16.860	-18.954	-19.475	-19.187	-18.624	-18.375	-19.150	-18.932	-18.334	-17.514	-18.135	-19.152	-19.287	-19.803	-13.772	-20.258	-19.403	-18.705	-17.066	-14.395	-13.534	-18.970	-18.933	-19.317	-19.213	-18.785	-18.931	-18.989	-18.761	-19.216	-19.810	-15.287	-20.183	-19.910	-18.931	-16.479	-15.085	-19.233	-17.302	-20.035	-19.834	-16.210	-17.890	-20.851	-20.058	-19.000	-20.080	-13.509	-17.345	-20.272	-19.941	-17.903	-18.436	-19.601	-19.296	-17.949	-13.121	-18.363	-14.576	-19.285	-15.701	-19.605	-18.268	-19.110	-19.739	-19.570	-20.867	-17.893	-21.452	-19.322	-19.269	-20.091	-19.634	-17.342	-17.713	-20.915	-19.309	-19.073	-20.217	-18.085	-17.435	-17.940	-19.969	-18.743	-17.179	-17.953	-17.967	-20.246	-20.906	-19.963	-19.157	-19.815	-19.063	-18.711	0.000	
D 6	-inf	-inf	-19.981	-19.096	-20.063	-20.663	-18.469	-19.412	-20.042	-20.103	-20.511	-20.632	-20.524	-19.425	-20.381	-20.513	-18.466	-19.311	-17.235	-18.321	-15.205	-16.469	-17.424	-18.379	-19.334	-19.228	-17.996	-15.442	-16.319	-16.135	-17.722	-18.603	-19.008	-19.948	-20.527	-18.848	-19.805	-15.884	-16.806	-17.715	-18.607	-19.502	-20.385	-19.977	-19.245	-17.521	-18.534	-19.327	-20.265	-20.691	-20.102	-20.373	-14.882	-15.282	-17.114	-14.866	-16.427	-17.480	-18.287	-19.049	-14.667	-15.248	-15.101	-16.255	-15.085	-15.461	-15.978	-15.853	-17.497	-18.454	-15.684	-16.618	-17.500	-18.524	-19.479	-18.360	-19.315	-20.088	-20.750	-16.306	-16.724	-13.519	-14.068	-14.595	-16.038	-14.927	-15.740	-16.575	-17.628	-18.583	-19.539	-19.967	-18.668	-19.623	-18.777	-18.698	-19.441	-19.895	-19.091	-19.723	-18.874	-13.751	-15.423	-14.401	-15.461	-15.810	-15.498	-16.232	-16.642	-16.997	-15.717	-17.017	-17.809	-18.229	-19.010	-19.010	-17.843	-14.186	-15.089	-15.093	-15.530	-17.312	-16.282	-17.687	-18.573	-19.459	-12.784	-14.238	-14.878	-15.835	-16.593	-14.434	-16.139	-14.282	-15.664	-16.417	-17.250	-14.777	-16.623	-17.578	-18.574	-19.341	-19.829	-16.210	-17.156	-15.990	-16.243	-14.389	-14.683	-15.396	-17.124	-17.989	-19.005	-19.960	-20.813	-20.781	-20.844	-21.008	-21.672	-20.575	-19.501	-18.839	-19.794	-19.096	-19.977	-18.715	-19.596	-20.478	-20.063	-19.891	-20.692	-20.156	-19.058	-18.123	-18.939	-19.555	-18.619	-19.574	-19.905	-20.007	-20.896	-18.301	-19.287	-20.262	

M 7	-inf	-13.323	-13.200	-15.484	-15.032	-13.415	-13.579	-13.809	-13.158	-13.515	-15.436	-14.098	-13.070	-12.475	-13.589	-15.424	-14.647	-13.075	-13.606	-14.687	-12.826	-15.903	-13.739	-15.440	-15.793	-14.402	-12.864	-14.010	-13.393	-13.818	-13.637	-14.896	-15.438	-15.478	-12.674	-12.223	-14.138	-11.425	-13.644	-13.811	-12.752	-13.530	-13.521	-14.883	-13.035	-12.525	-13.730	-12.874	-15.436	-15.423	-13.113	-15.437	-12.698	-15.035	-13.344	-13.867	-13.739	-13.224	-13.074	-14.803	-14.021	-13.885	-13.608	-13.511	-12.899	-13.663	-13.563	-12.652	-14.197	-13.863	-11.503	-13.977	-15.336	-12.249	-14.950	-15.384	-14.794	-13.492	-15.439	-15.116	-12.842	-10.210	-12.996	-13.675	-13.237	-10.543	-11.946	-15.315	-15.892	-15.428	-15.681	-14.966	-12.676	-14.098	-13.136	-12.358	-14.462	-14.086	-14.182	-14.907	-13.403	-13.827	-14.781	-13.790	-13.270	-13.123	-14.199	-15.138	-13.123	-13.916	-12.147	-12.732	-12.945	-12.464	-13.213	-13.684	-12.839	-13.686	-14.516	-13.857	-13.529	-13.609	-13.570	-15.458	-14.096	-15.431	-11.951	-13.028	-13.942	-11.616	-13.122	-14.646	-13.762	-12.606	-12.935	-13.773	-14.395	-13.657	-13.126	-13.636	-15.444	-13.509	-13.009	-12.599	-14.536	-13.094	-13.485	-12.929	-13.609	-12.972	-15.303	-15.446	-15.443	-15.427	-13.330	-13.168	-14.427	-16.989	-15.418	-15.436	-14.594	-13.929	-14.078	-13.042	-13.705	-13.898	-13.259	-13.081	-15.176	-13.324	-13.531	-13.840	-14.227	-14.031	-13.870	-14.740	-12.298	-13.107	-13.782	-15.162	-12.911	-14.420	-13.572	-15.362	
I 7	-inf	-19.865	-18.551	-16.562	-18.580	-17.747	-19.049	-19.320	-20.116	-19.788	-19.654	-15.960	-18.703	-20.034	-19.791	-18.041	-18.939	-17.272	-19.295	-18.176	-19.792	-19.251	-19.862	-18.905	-18.505	-15.992	-14.687	-15.151	-14.134	-19.392	-19.171	-19.650	-14.857	-19.167	-18.126	-18.473	-17.065	-20.034	-19.488	-19.775	-19.749	-19.954	-19.255	-19.902	-14.529	-15.738	-18.604	-19.928	-19.967	-19.379	-19.226	-16.864	-16.887	-15.385	-19.708	-19.432	-14.977	-19.298	-19.765	-14.417	-19.490	-14.339	-19.195	-19.085	-19.767	-19.727	-19.609	-18.883	-18.235	-12.495	-19.547	-19.694	-18.064	-18.630	-17.638	-19.734	-19.365	-18.053	-15.767	-16.827	-16.142	-13.430	-18.262	-15.096	-15.102	-18.350	-19.775	-18.770	-16.510	-17.633	-19.244	-17.945	-19.960	-18.856	-17.976	-18.719	-19.172	-18.368	-18.287	-18.151	-18.525	-18.708	-19.067	-13.958	-19.705	-19.439	-19.026	-17.722	-15.118	-12.483	-18.248	-18.820	-18.555	-19.045	-19.464	-19.317	-18.801	-19.534	-19.204	-19.496	-15.017	-19.890	-19.462	-19.703	-17.251	-13.822	-19.328	-18.075	-17.508	-19.232	-16.062	-18.663	-18.328	-18.585	-19.617	-18.920	-13.685	-17.658	-19.566	-19.599	-18.675	-19.208	-18.732	-19.148	-18.722	-13.543	-18.603	-14.204	-19.091	-16.029	-19.907	-19.041	-19.882	-20.090	-20.058	-20.122	-18.638	-20.950	-19.852	-18.778	-18.116	-19.150	-17.632	-17.756	-17.992	-20.082	-19.845	-19.340	-18.858	-18.207	-18.712	-18.335	-19.319	-17.952	-18.726	-16.506	-20.044	-19.183	-19.285	-19.930	-19.895	-19.059	-19.483	0.000	
D 7	-inf	-inf	-19.245	-18.430	-19.397	-20.340	-19.941	-20.106	-20.335	-18.949	-19.922	-20.877	-20.625	-19.597	-19.002	-19.957	-19.697	-20.542	-17.254	-18.340	-17.520	-18.784	-19.739	-20.266	-21.221	-22.176	-18.009	-14.452	-15.532	-15.872	-17.459	-18.340	-19.305	-20.245	-21.203	-19.200	-18.748	-18.762	-17.356	-18.265	-19.157	-18.699	-19.581	-20.040	-19.833	-18.064	-19.038	-19.976	-19.399	-20.338	-21.276	-19.639	-17.399	-14.838	-16.671	-14.280	-15.840	-16.893	-17.700	-18.462	-15.775	-16.356	-15.363	-15.982	-15.168	-15.544	-16.061	-15.220	-16.865	-17.821	-18.381	-15.848	-16.730	-17.755	-18.710	-19.665	-20.620	-21.321	-20.020	-17.490	-17.907	-15.887	-12.558	-13.086	-14.528	-15.343	-16.118	-16.953	-18.006	-18.961	-19.917	-20.872	-21.493	-19.204	-19.824	-19.662	-18.883	-19.850	-20.613	-20.709	-21.435	-14.433	-15.908	-15.837	-16.470	-16.820	-14.793	-15.527	-15.937	-16.177	-16.755	-17.399	-18.190	-18.400	-18.965	-18.541	-17.988	-14.004	-14.907	-15.261	-15.698	-17.480	-15.787	-17.192	-18.078	-18.964	-17.129	-14.922	-15.562	-16.519	-17.277	-14.260	-15.966	-15.495	-16.877	-17.116	-17.948	-15.949	-17.794	-17.948	-18.944	-19.899	-19.576	-16.292	-17.238	-16.421	-15.248	-14.791	-14.790	-15.502	-17.231	-18.096	-19.112	-20.067	-21.013	-19.856	-19.696	-20.651	-21.606	-21.946	-21.963	-21.122	-20.456	-18.746	-19.561	-20.224	-20.417	-19.779	-19.600	-20.482	-19.843	-20.050	-20.360	-18.829	-19.644	-20.381	-21.250	-18.825	-19.635	-20.309	-21.264	-17.122	-18.109	-19.083	

M 8	-inf	-13.273	-13.485	-14.803	-15.237	-13.705	-14.941	-13.054	-13.840	-13.338	-15.061	-14.089	-13.474	-12.762	-12.132	-14.405	-13.283	-13.508	-13.546	-13.108	-13.777	-12.160	-11.608	-15.288	-15.655	-15.283	-13.974	-13.900	-13.636	-12.939	-13.412	-14.717	-15.205	-15.332	-12.434	-12.996	-12.848	-13.418	-11.970	-13.639	-14.598	-12.724	-12.953	-14.764	-13.767	-13.404	-12.572	-13.050	-14.421	-15.107	-14.560	-14.662	-13.246	-14.060	-13.394	-13.677	-13.933	-12.801	-13.584	-14.393	-14.161	-14.062	-13.654	-13.104	-12.992	-12.443	-13.678	-13.411	-13.991	-12.669	-13.369	-11.488	-15.208	-13.797	-13.783	-16.363	-15.004	-13.830	-15.043	-15.108	-13.753	-12.622	-9.934	-12.895	-12.768	-14.060	-9.658	-13.409	-15.744	-15.085	-15.572	-14.362	-14.472	-13.051	-14.113	-12.479	-13.337	-13.937	-15.230	-15.289	-14.817	-13.276	-14.899	-14.368	-13.662	-13.131	-13.737	-14.956	-14.003	-13.111	-14.732	-11.897	-12.645	-12.706	-12.618	-13.545	-13.896	-13.424	-14.617	-14.291	-13.326	-13.717	-13.312	-15.110	-14.358	-15.287	-15.253	-11.972	-11.731	-14.130	-11.301	-14.092	-13.826	-13.650	-12.397	-13.292	-14.363	-14.282	-13.568	-12.777	-14.979	-14.103	-13.545	-13.094	-13.978	-13.809	-13.813	-13.602	-13.405	-13.128	-14.508	-15.300	-15.297	-15.179	-13.704	-11.457	-13.570	-15.949	-15.279	-15.084	-15.014	-14.869	-14.462	-13.500	-12.336	-15.243	-13.942	-13.183	-14.575	-15.013	-12.985	-13.123	-14.725	-14.457	-13.814	-15.276	-13.627	-11.887	-12.907	-15.271	-13.853	-13.669	-14.030	-14.679	
I 8	-inf	-19.128	-17.885	-17.004	-19.352	-18.519	-19.383	-19.613	-18.962	-19.317	-20.427	-16.061	-18.875	-18.280	-19.394	-19.272	-19.711	-17.291	-19.389	-18.949	-18.572	-20.024	-19.544	-19.678	-19.278	-16.203	-13.698	-15.323	-14.128	-19.433	-19.422	-20.423	-16.431	-19.940	-18.477	-18.026	-17.838	-17.221	-19.442	-19.609	-18.549	-19.327	-19.318	-20.674	-15.072	-14.415	-19.377	-18.677	-20.740	-20.152	-18.916	-17.233	-15.690	-15.947	-19.121	-19.149	-14.889	-18.996	-18.848	-14.514	-19.363	-14.523	-18.922	-19.168	-18.399	-19.161	-19.154	-18.265	-19.007	-13.208	-17.299	-19.765	-18.836	-18.054	-18.410	-20.507	-20.138	-18.826	-16.540	-17.600	-16.915	-12.597	-18.571	-15.964	-15.875	-16.329	-17.731	-19.543	-17.282	-18.405	-20.017	-18.718	-18.481	-19.628	-18.748	-18.161	-19.945	-19.141	-19.059	-18.924	-19.208	-19.193	-19.839	-14.144	-18.887	-18.734	-19.606	-18.857	-15.842	-12.799	-17.779	-18.508	-18.726	-18.242	-18.994	-19.462	-18.618	-19.096	-19.977	-19.221	-14.282	-19.395	-19.247	-20.476	-18.024	-13.951	-17.553	-18.771	-18.281	-17.395	-15.889	-19.435	-19.101	-18.192	-18.711	-19.537	-13.862	-17.488	-18.931	-19.435	-19.448	-19.312	-18.813	-18.367	-19.494	-13.816	-19.006	-13.795	-18.994	-15.139	-20.679	-19.813	-20.655	-20.863	-19.134	-18.973	-18.943	-21.722	-20.625	-19.551	-18.889	-19.734	-17.497	-17.264	-18.765	-19.695	-19.056	-18.878	-19.630	-18.980	-19.328	-19.108	-20.024	-18.724	-19.498	-16.989	-18.103	-18.912	-19.587	-20.703	-18.716	-19.832	-19.374	0.000	
D 8	-inf	-inf	-19.194	-18.715	-19.682	-20.625	-20.231	-21.174	-19.580	-19.631	-19.863	-20.818	-20.616	-20.002	-19.289	-18.659	-18.678	-19.523	-17.687	-18.773	-15.942	-17.205	-18.160	-18.136	-19.091	-20.046	-18.890	-15.562	-16.434	-16.115	-17.006	-17.887	-18.853	-19.793	-20.751	-18.960	-19.522	-17.471	-18.393	-17.920	-18.812	-19.707	-19.243	-19.472	-19.714	-18.796	-19.810	-19.098	-19.576	-20.514	-21.453	-21.085	-16.623	-15.386	-17.218	-14.330	-15.891	-16.943	-17.586	-18.347	-15.366	-15.946	-15.540	-16.028	-14.761	-15.137	-15.654	-15.335	-16.980	-17.936	-17.188	-17.714	-17.999	-19.023	-19.978	-20.310	-21.266	-21.531	-20.357	-17.094	-17.511	-16.798	-14.971	-13.786	-15.229	-16.044	-16.857	-16.165	-17.219	-18.174	-19.129	-20.084	-20.889	-20.999	-18.778	-19.715	-19.005	-19.863	-20.464	-21.419	-21.816	-15.847	-15.356	-15.881	-16.940	-17.290	-14.802	-15.536	-15.945	-16.325	-16.903	-18.204	-18.396	-18.100	-18.881	-17.945	-17.849	-15.061	-15.964	-16.116	-16.553	-17.885	-15.895	-17.300	-18.186	-19.072	-16.984	-18.224	-16.265	-17.222	-17.980	-12.439	-14.145	-14.898	-16.280	-16.578	-17.411	-15.917	-17.762	-18.389	-19.297	-20.252	-20.171	-16.828	-17.774	-15.863	-15.964	-15.119	-15.414	-16.126	-17.400	-18.266	-19.281	-20.236	-21.183	-20.231	-17.985	-18.940	-19.895	-20.850	-21.612	-21.541	-21.396	-19.130	-20.011	-18.855	-19.737	-20.461	-19.703	-20.584	-21.466	-19.505	-19.643	-19.327	-20.142	-20.325	-21.379	-20.155	-18.414	-19.369	-20.324	-18.064	-19.050	-20.025	

M 9	-inf	-14.904	-13.689	-15.438	-15.453	-14.417	-15.067	-13.577	-14.070	-15.184	-15.102	-13.160	-14.509	-14.598	-11.094	-13.952	-14.988	-14.120	-12.308	-13.413	-11.975	-11.433	-12.458	-13.509	-14.710	-14.925	-14.821	-14.376	-13.730	-13.445	-12.871	-15.073	-15.603	-15.502	-15.176	-12.242	-14.497	-10.979	-14.529	-12.754	-15.385	-13.185	-13.584	-14.844	-14.644	-14.711	-14.392	-12.888	-14.592	-14.497	-14.886	-15.662	-14.506	-14.654	-14.449	-13.913	-12.185	-14.307	-14.027	-14.924	-14.796	-12.990	-14.371	-14.471	-13.042	-12.259	-12.031	-14.695	-14.776	-14.383	-13.689	-13.425	-13.139	-14.134	-15.657	-17.423	-14.156	-14.475	-15.599	-15.727	-14.723	-14.798	-13.821	-10.516	-12.968	-14.569	-12.974	-9.814	-15.491	-15.659	-16.822	-14.466	-15.340	-14.438	-14.546	-14.998	-12.211	-14.261	-14.906	-15.659	-14.445	-15.533	-15.218	-15.032	-13.530	-14.521	-12.584	-15.080	-14.842	-14.396	-14.858	-13.582	-12.018	-13.424	-12.356	-12.472	-14.009	-14.979	-14.813	-13.793	-13.323	-13.266	-13.765	-15.010	-13.479	-15.185	-15.420	-14.829	-12.924	-12.621	-14.535	-13.130	-11.100	-15.135	-14.043	-13.485	-14.478	-12.804	-14.736	-14.407	-14.519	-14.804	-14.445	-14.566	-14.981	-13.674	-14.726	-13.295	-15.122	-14.210	-12.620	-15.250	-15.222	-15.660	-13.801	-12.983	-12.615	-11.032	-15.348	-15.661	-14.571	-14.285	-11.692	-14.286	-14.102	-13.945	-14.558	-14.990	-14.961	-15.444	-13.970	-14.426	-14.760	-15.234	-14.162	-15.435	-14.889	-14.523	-13.126	-14.667	-14.904	-15.332	-15.005	-15.658	
I 9	-inf	-19.078	-18.170	-17.446	-20.125	-19.292	-20.156	-18.858	-19.644	-19.140	-20.866	-16.052	-19.279	-18.567	-17.937	-18.252	-19.075	-17.724	-19.328	-18.913	-19.344	-17.965	-17.413	-20.451	-20.051	-16.903	-14.300	-15.321	-14.370	-18.555	-19.197	-20.509	-16.198	-20.713	-18.237	-18.799	-18.610	-17.994	-17.769	-19.438	-19.322	-18.521	-18.750	-20.561	-15.804	-15.295	-18.376	-18.853	-20.224	-20.910	-19.689	-17.603	-16.196	-15.600	-19.172	-18.959	-15.083	-18.573	-19.358	-14.611	-19.502	-14.708	-18.967	-18.761	-18.492	-17.940	-19.269	-19.024	-19.780	-13.921	-18.071	-17.276	-19.609	-18.826	-19.183	-21.280	-20.809	-19.599	-17.312	-18.372	-17.688	-12.921	-15.509	-16.833	-16.647	-17.102	-15.443	-19.197	-18.055	-19.178	-20.790	-19.491	-19.254	-18.856	-19.521	-18.282	-19.141	-19.742	-19.832	-19.696	-19.980	-18.641	-20.612	-14.330	-19.278	-18.743	-19.143	-18.861	-16.565	-13.115	-18.552	-17.673	-18.426	-18.484	-18.399	-19.323	-19.391	-18.833	-20.227	-19.654	-14.078	-19.503	-18.988	-20.907	-18.796	-14.079	-18.326	-17.716	-17.469	-18.168	-14.068	-19.512	-19.605	-18.965	-18.173	-19.056	-14.038	-17.801	-19.373	-18.575	-20.220	-19.907	-19.349	-18.862	-19.764	-14.238	-19.334	-13.991	-18.790	-15.295	-20.303	-20.586	-21.102	-20.983	-19.509	-17.262	-18.085	-21.754	-21.083	-20.323	-19.661	-20.506	-17.787	-17.721	-18.133	-20.468	-19.739	-18.980	-20.372	-19.752	-18.782	-18.920	-20.522	-19.497	-19.603	-17.472	-18.876	-17.692	-18.712	-21.076	-19.489	-19.460	-19.832	0.000	
D 9	-inf	-inf	-20.825	-18.919	-19.886	-20.829	-20.943	-21.593	-20.103	-19.860	-20.833	-21.630	-19.687	-20.642	-21.125	-17.622	-18.225	-19.070	-18.299	-18.813	-16.247	-17.510	-17.961	-18.916	-19.871	-20.826	-18.532	-16.409	-16.910	-16.209	-17.512	-18.394	-19.359	-20.299	-21.257	-21.701	-18.768	-19.120	-16.910	-17.819	-18.711	-19.606	-19.704	-20.104	-19.793	-19.673	-20.686	-20.918	-19.414	-20.352	-21.023	-21.412	-17.624	-16.646	-18.033	-15.385	-16.945	-16.703	-17.510	-18.272	-15.896	-16.477	-14.468	-15.806	-16.128	-16.011	-16.528	-13.688	-15.333	-16.289	-17.265	-18.034	-18.916	-19.655	-20.610	-21.565	-22.520	-20.683	-21.002	-17.649	-18.066	-17.768	-17.146	-17.674	-16.858	-17.673	-18.486	-19.320	-16.325	-17.280	-18.235	-19.190	-20.145	-21.100	-20.165	-21.071	-21.523	-18.736	-19.691	-20.646	-21.601	-15.476	-17.584	-16.274	-17.333	-17.683	-16.191	-16.925	-17.334	-17.714	-18.292	-19.593	-20.081	-17.473	-18.254	-17.683	-16.776	-15.174	-16.078	-16.312	-16.749	-17.882	-15.444	-16.849	-17.735	-18.621	-16.883	-18.337	-18.976	-19.384	-19.123	-15.674	-17.379	-12.833	-14.215	-14.968	-15.801	-16.031	-17.877	-18.832	-19.828	-20.292	-20.871	-17.727	-18.673	-16.865	-15.829	-16.033	-15.156	-15.868	-17.596	-18.461	-19.477	-20.432	-21.379	-20.328	-19.510	-19.142	-17.559	-18.514	-19.469	-20.424	-20.813	-16.359	-17.241	-18.123	-19.005	-19.886	-20.768	-21.480	-21.964	-20.489	-20.946	-19.361	-20.177	-20.673	-21.726	-21.416	-21.050	-19.653	-20.608	-19.115	-20.102	-21.076	

